product_id,sku,product_name,brand,category,subcategory,supplier,cost_price,selling_price,discount_percent,profit_margin,weight,length,width,height,warehouse_id,stock_quantity,reorder_level,launch_date,product_status,supplier_rating,return_rate,created_at,updated_at,color,material,warranty_months,is_active,min_order_qty,max_order_qty
PROD-04710,GRO-PAN-PEP-517,PepsiCo Deluxe Pantry,PepsiCo,Groceries,Pantry,Summit Suppliers,8.16,10.35,0,0.21,0.65,9.20,14.20,16.80,WH-10,1299,38,2024-03-07,Active,4.11,0.01,2024-02-19,2024-03-24,White,Glass Jar,0,True,1,10
PROD-04711,GRO-BEV-COC-444,Coca-Cola Essential Beverage,Coca-Cola,Groceries,Beverages,Summit Suppliers,7.08,8.51,0,0.17,0.51,8.00,9.70,27.90,WH-03,1035,85,2025-08-10,Active,3.93,0.01,2025-07-29,2025-08-15,Pink,Paper Pack,0,True,1,20
PROD-04712,BEA-SKI-LOR-439,LOreal Pro Skincare,,Beauty,Skincare,Summit Suppliers,30.17,63.51,15,0.53,0.29,4.20,7.00,15.20,WH-02,158,53,2024-08-22,Out of Stock,4.74,0.04,2024-08-03,2024-09-02,,,0,False,1,5
PROD-04713,APP-JAC-PUM-367,Puma Classic Jacket,Puma,Apparel,Jackets,Global Trade Corp,115.63,249.79,,0.54,0.85,42.40,35.30,4.90,WH-10,463,27,2024-01-23,Active,3.80,0.20,2024-01-17,2024-02-14,,Wool,0,True,1,5
PROD-04714,APP-PAN-NIK-827,Nike Signature Pant,Nike,Apparel,Pants,Apex Distributors,19.03,40.30,0,0.53,0.46,30.90,26.00,2.30,WH-05,436,58,2025-06-03,Active,3.89,0.21,2025-05-26,2025-07-13,Red,Wool,0,True,1,20
PROD-04715,APP-PAN-ZAR-564,Zara Pro Pant,Zara,Apparel,Pants,Apex Distributors,34.81,85.84,5,0.59,0.47,35.80,27.50,3.10,WH-07,330,68,2024-08-07,Active,4.16,0.12,2024-07-31,2024-12-30,Blue,Cotton,3,True,1,5
PROD-04716,BEA-MAK-OLA-191,Olay Premium Makeup,Olay,Beauty,Makeup,Summit Suppliers,11.95,24.56,0,0.51,0.06,3.40,5.50,8.20,WH-04,387,20,2024-04-25,Active,4.99,0.03,2024-04-10,2024-08-22,,Organic Compounds,0,True,1,10
PROD-04717,GRO-ORG-COC-170,Coca-Cola Essential Organic,Coca-Cola,Groceries,Organic,Apex Distributors,12.91,14.85,,0.13,0.42,14.60,14.50,10.50,WH-10,278,22,2024-02-24,Active,3.88,0.02,2024-02-13,2024-06-09,Beige,Paper Pack,0,True,1,20
PROD-04718,BEA-FRA-EST-977,Estee Lauder Deluxe Fragrance,Estee Lauder,Beauty,Fragrance,Prime Logistics,80.39,229.68,,0.65,0.21,8.50,8.20,17.70,WH-02,121,57,2024-08-19,Active,4.40,0.05,2024-08-04,2024-12-26,White,Organic Compounds,0,True,1,100
PROD-04719,BEA-FRA-LOR-322,LOreal Essential Fragrance,LOreal,Beauty,Fragrance,Elite Wholesale,74.17,221.33,5,0.66,0.16,6.80,8.80,11.40,WH-04,573,51,2024-04-10,Active,4.68,0.04,2024-03-23,2024-06-23,Black,Organic Compounds,0,True,1,100
PROD-04720,HOM-APP-WAY-743,Wayfair Signature Appliance,Wayfair,Home & Kitchen,Appliances,Apex Distributors,145.88,232.80,0,0.37,17.05,49.40,48.60,30.50,WH-10,319,79,2025-07-10,Active,4.65,0.10,2025-07-02,2025-09-03,,Ceramic,12,True,1,100
PROD-04721,BEA-HAI-NEU-477,Neutrogena Classic Haircare,Neutrogena,Beauty,Haircare,Elite Wholesale,13.62,33.74,0,0.60,0.25,6.80,7.80,19.80,WH-06,1061,38,2025-10-13,Active,4.69,0.05,2025-09-26,2026-01-15,Silver,Natural Oil,0,True,1,10
PROD-04722,APP-SHI-GAP-143,Gap Pro Shirt,Gap,Apparel,Shirts,Global Trade Corp,17.21,35.30,0,0.51,0.23,31.80,21.60,2.60,WH-05,386,43,2025-03-24,Active,4.99,0.17,2025-03-12,2025-06-24,Blue,Denim,0,True,1,100
PROD-04723,BEA-HAI-SEP-762,Sephora Ultra Haircare,,Beauty,Haircare,Elite Wholesale,24.38,62.21,0,0.61,0.36,5.20,9.70,23.10,WH-01,573,74,2025-06-25,Active,3.59,0.03,2025-06-11,2025-09-15,,Organic Compounds,0,True,1,20
PROD-04724,APP-SHI-PUM-680,Puma Classic Shirt,Puma,Apparel,Shirts,Apex Distributors,12.62,30.13,0,0.58,0.21,30.00,24.40,1.30,WH-01,1009,25,2024-04-21,Active,3.64,0.13,2024-04-10,2024-09-10,White,Leather,,True,1,20
PROD-04725,GRO-PAN-PEP-566,PepsiCo Smart Pantry,PepsiCo,Groceries,Pantry,Prime Logistics,7.20,8.84,0,0.19,0.98,13.20,8.30,21.40,WH-10,1004,23,2024-06-22,Active,4.71,0.02,2024-06-07,2024-10-19,,,0,True,1,20
PROD-04726,HOM-FUR-CAL-897,Calphalon Ultra Furniture,Calphalon,Home & Kitchen,Furniture,Summit Suppliers,172.51,277.95,0,0.38,32.52,163.80,45.90,74.90,WH-01,1401,100,2024-03-15,Active,3.76,0.07,2024-03-08,2024-05-01,Red,Glass,12,True,1,20
PROD-04727,GRO-ORG-NES-466,Nestle Signature Organic,Nestle,Groceries,Organic,Apex Distributors,16.28,20.40,0,0.20,0.34,9.60,13.20,11.90,WH-09,731,47,2025-03-31,Active,4.64,0.01,2025-03-25,2025-04-26,Pink,,0,True,1,20
PROD-04728,HOM-BED-WAY-953,Wayfair Pro Bedding,Wayfair,Home & Kitchen,Bedding,Apex Distributors,24.16,39.29,0,0.39,2.47,41.30,36.90,6.70,WH-01,1062,77,2024-03-24,Active,4.35,0.10,2024-03-06,2024-07-22,,Ceramic,12,True,1,5
PROD-04729,APP-SHO-UND-437,Under Armour Classic Shoe,Under Armour,Apparel,Shoes,Prime Logistics,20.47,46.09,,0.56,1.17,32.40,18.10,12.80,WH-02,290,63,2024-08-04,Active,3.79,0.19,2024-07-16,2024-09-18,White,Denim,0,True,1,10
PROD-04730,HOM-FUR-SHA-611,Shark Ultra Furniture,Shark,Home & Kitchen,Furniture,Prime Logistics,291.88,463.87,0,0.37,15.28,127.40,43.40,96.20,WH-04,133,56,2025-06-15,Active,4.83,0.08,2025-05-27,2025-11-06,Silver,Wood,24,True,1,100
PROD-04731,ELE-PHO-DEL-193,Dell Ultra Phone,,Electronics,Phones,Apex Distributors,415.63,579.14,0,0.28,0.23,15.20,7.90,0.70,WH-06,266,79,2024-04-18,Out of Stock,4.67,0.06,2024-03-31,2024-06-21,,Metal,12,False,1,10
PROD-04732,APP-SHI-PUM-761,Puma Deluxe Shirt,Puma,Apparel,Shirts,Prime Logistics,9.73,23.94,20,0.59,0.26,34.10,26.50,2.90,WH-06,357,83,2024-02-04,Active,3.94,0.16,2024-01-26,2024-02-22,Grey,Denim,0,True,1,5
PROD-04733,HOM-APP-WAY-669,Wayfair Eco Appliance,Wayfair,Home & Kitchen,Appliances,Summit Suppliers,79.83,143.74,0,0.44,16.03,32.30,30.40,69.80,WH-01,1251,28,2024-12-15,Active,4.38,0.06,2024-11-26,2025-05-14,Pink,Glass,12,True,1,10
PROD-04734,GRO-BEV-GEN-443,General Mills Classic Beverage,General Mills,Groceries,Beverages,Apex Distributors,3.86,4.75,0,0.19,2.45,11.10,10.00,19.70,WH-01,1118,33,2025-07-30,Active,3.64,0.01,2025-07-19,2025-10-08,Green,Tin Can,,True,1,100
PROD-04735,APP-JAC-UND-337,Under Armour Signature Jacket,Under Armour,Apparel,Jackets,Global Trade Corp,86.35,208.55,,0.59,1.56,42.40,36.50,3.30,WH-04,1174,87,2024-02-14,Active,3.75,0.13,2024-02-05,2024-07-11,,Polyester,3,True,1,10
PROD-04736,HOM-COO-KEU-728,Keurig Smart Cookware,Keurig,Home & Kitchen,Cookware,Summit Suppliers,55.92,97.21,0,0.42,1.49,39.00,20.60,13.20,WH-03,338,27,2024-02-03,Active,4.94,0.09,2024-01-16,2024-04-08,,Metal,24,True,1,100
PROD-04737,APP-JAC-ADI-234,Adidas Smart Jacket,,Apparel,Jackets,Apex Distributors,64.64,116.49,0,0.45,1.59,43.50,34.60,3.20,WH-03,628,77,2024-01-07,Active,4.35,0.20,2023-12-22,2024-02-13,Green,Denim,0,True,1,5
PROD-04738,BEA-MAK-SEP-187,Sephora Smart Makeup,Sephora,Beauty,Makeup,Summit Suppliers,6.61,15.64,10,0.58,0.07,4.50,3.70,9.00,WH-09,1201,88,2024-05-12,Active,4.69,0.05,2024-04-22,2024-07-27,Blue,Organic Compounds,0,True,1,5
PROD-04739,BEA-HAI-OLA-332,Olay Premium Haircare,Olay,Beauty,Haircare,Summit Suppliers,23.74,56.30,0,0.58,0.63,6.50,9.50,24.60,WH-04,1235,78,2024-01-06,Active,3.94,0.03,2023-12-30,2024-02-25,Red,Natural Oil,0,True,1,5
PROD-04740,ELE-LAP-DEL-349,Dell Eco Laptop,Dell,Electronics,Laptops,Global Trade Corp,1077.04,1315.62,20,0.18,2.46,34.60,21.60,2.00,WH-10,1302,74,2025-11-07,Discontinued,3.19,0.06,2025-10-22,2025-11-09,,Metal,,False,1,5
PROD-04741,GRO-ORG-GEN-931,General Mills Ultra Organic,General Mills,Groceries,Organic,Summit Suppliers,13.49,16.77,0,0.20,1.03,8.00,12.60,13.80,WH-03,135,70,2025-09-23,Out of Stock,3.52,0.01,2025-09-10,2025-10-15,Grey,Paper Pack,0,False,1,100
PROD-04742,APP-JAC-PUM-707,Puma Ultra Jacket,Puma,Apparel,Jackets,Elite Wholesale,41.52,93.95,20,0.56,0.99,40.20,36.10,4.00,WH-07,1395,62,2025-11-17,Active,3.54,0.16,2025-11-12,2026-03-03,Blue,Leather,3,True,1,5
PROD-04743,APP-SHI-H&M-176,H&M Deluxe Shirt,,Apparel,Shirts,Summit Suppliers,13.64,26.65,0,0.49,0.28,28.30,21.60,1.30,WH-05,490,71,2025-05-20,Active,3.94,0.21,2025-05-02,2025-06-06,Red,Denim,0,True,1,20
PROD-04744,APP-JAC-ZAR-539,Zara Essential Jacket,Zara,Apparel,Jackets,Global Trade Corp,64.49,128.49,0,0.50,1.04,38.40,34.20,5.60,WH-04,1121,86,2024-05-30,Active,3.71,0.12,2024-05-15,2024-06-02,Beige,Leather,3,True,1,100
PROD-04745,GRO-BEV-KEL-658,Kelloggs Essential Beverage,Kelloggs,Groceries,Beverages,Elite Wholesale,7.53,9.37,0,0.20,1.17,6.60,11.70,16.00,WH-03,230,78,2025-08-09,Active,4.00,0.02,2025-08-04,2025-12-19,Pink,Plastic Bottle,0,True,1,20
PROD-04746,GRO-BEV-GEN-941,General Mills Classic Beverage,General Mills,Groceries,Beverages,Elite Wholesale,6.35,7.49,20,0.15,0.85,10.00,11.80,24.60,WH-07,10,67,2024-09-14,Active,4.44,0.01,2024-08-26,2024-11-26,Grey,Plastic Bottle,0,True,1,5
PROD-04747,APP-PAN-ZAR-726,Zara Eco Pant,Zara,Apparel,Pants,Apex Distributors,30.15,55.73,10,0.46,0.34,33.90,27.80,2.30,WH-04,1410,53,2024-09-11,Active,3.97,0.12,2024-09-02,2024-10-14,Grey,Denim,,True,1,5
PROD-04748,GRO-ORG-KEL-623,Kelloggs Smart Organic,Kelloggs,Groceries,Organic,Apex Distributors,9.91,12.36,,0.20,0.69,17.80,17.30,14.20,WH-02,523,75,2024-06-23,Active,4.97,0.02,2024-06-05,2024-07-11,Green,Tin Can,0,True,1,5
PROD-04749,APP-PAN-ZAR-371,Zara Deluxe Pant,Zara,Apparel,Pants,Apex Distributors,37.60,82.46,5,0.54,0.53,32.70,27.70,3.50,WH-06,141,60,2024-09-26,Active,4.59,0.18,2024-09-12,2024-11-06,,Polyester,3,True,1,20
PROD-04750,BEA-FRA-LOR-840,LOreal Ultra Fragrance,LOreal,Beauty,Fragrance,Apex Distributors,23.84,48.22,,0.51,0.29,11.50,9.30,11.30,WH-07,1187,42,2024-08-28,Active,4.86,0.03,2024-08-11,2024-12-12,Black,Organic Compounds,0,True,1,5
PROD-04751,BEA-HAI-MAC-305,Mac Eco Haircare,Mac,Beauty,Haircare,Summit Suppliers,16.42,43.07,0,0.62,0.67,8.70,7.60,18.00,WH-06,461,62,2025-03-12,Active,4.13,0.05,2025-02-24,2025-07-03,Blue,Organic Compounds,0,True,1,10
PROD-04752,HOM-COO-KIT-408,KitchenAid Classic Cookware,KitchenAid,Home & Kitchen,Cookware,Apex Distributors,23.65,41.24,10,0.43,3.38,31.60,32.60,12.90,WH-02,1414,55,2025-11-28,Active,4.26,0.09,2025-11-10,2026-03-23,Beige,Metal,24,True,1,5
PROD-04753,GRO-ORG-GEN-127,General Mills Signature Organic,General Mills,Groceries,Organic,Global Trade Corp,2.17,2.57,10,0.16,0.57,14.70,12.70,16.50,WH-07,1433,32,2025-07-10,Active,4.91,0.02,2025-06-29,2025-09-01,Beige,Glass Jar,,True,1,100
PROD-04754,ELE-HEA-APP-538,Apple Ultra Headphone,Apple,Electronics,Headphones,Global Trade Corp,60.62,78.78,30,0.23,0.26,21.10,15.50,7.00,WH-01,1155,49,2024-08-25,Active,4.30,0.05,2024-08-06,2024-10-06,,Plastic,36,True,1,10
PROD-04755,APP-SHO-UND-847,Under Armour Signature Shoe,,Apparel,Shoes,Elite Wholesale,34.63,81.24,5,0.57,1.02,31.10,20.40,10.00,WH-05,1256,31,2025-11-29,Active,4.94,0.14,2025-11-19,2026-02-12,,Denim,0,True,1,10
PROD-04756,GRO-BEV-GEN-230,General Mills Pro Beverage,General Mills,Groceries,Beverages,Apex Distributors,6.27,8.12,0,0.23,1.38,6.60,11.70,28.90,WH-09,1257,71,2024-01-27,Active,3.97,0.01,2024-01-16,2024-05-22,,Plastic Bottle,0,True,1,5
PROD-04757,GRO-BEV-KEL-132,Kelloggs Classic Beverage,Kelloggs,Groceries,Beverages,Global Trade Corp,4.35,5.31,0,0.18,1.34,9.70,7.60,16.50,WH-04,655,94,2024-12-06,Active,4.97,0.01,2024-11-30,2025-01-07,Blue,Glass Jar,0,True,1,20
PROD-04758,BEA-HAI-MAC-392,Mac Eco Haircare,,Beauty,Haircare,Elite Wholesale,26.88,77.27,0,0.65,0.55,9.40,7.80,20.60,WH-05,1438,34,2025-08-26,Active,4.59,0.03,2025-08-13,2025-09-13,Navy,Organic Compounds,0,True,1,20
PROD-04759,ELE-LAP-LG-415,LG Signature Laptop,LG,Electronics,Laptops,Apex Distributors,1073.85,1548.72,,0.31,1.96,31.70,25.90,1.70,WH-06,475,78,2024-07-13,Active,3.72,0.07,2024-06-29,2024-08-26,,Plastic,,True,1,10
PROD-04760,GRO-PAN-GEN-314,General Mills Deluxe Pantry,General Mills,Groceries,Pantry,Elite Wholesale,6.21,7.37,5,0.16,1.08,10.10,13.80,22.30,WH-09,465,27,2024-10-02,Out of Stock,4.00,0.01,2024-09-14,2025-01-22,Green,Paper Pack,0,False,1,10
PROD-04761,ELE-TV-BOS-628,Bose Deluxe TV,Bose,Electronics,TV,Prime Logistics,421.53,512.43,0,0.18,12.49,95.80,64.50,11.30,WH-05,255,40,2024-08-01,Active,4.08,0.07,2024-07-16,2024-11-01,Silver,Plastic,24,True,1,20
PROD-04762,ELE-HEA-LOG-427,Logitech Premium Headphone,Logitech,Electronics,Headphones,Elite Wholesale,87.05,104.70,0,0.17,0.32,19.50,16.20,7.30,WH-02,1425,72,2024-02-06,Active,4.44,0.03,2024-01-29,2024-06-12,White,Metal,,True,1,100
PROD-04763,HOM-COO-KIT-684,KitchenAid Signature Cookware,KitchenAid,Home & Kitchen,Cookware,Prime Logistics,17.18,32.60,0,0.47,1.90,27.50,33.40,10.90,WH-10,568,72,2024-02-07,Active,3.56,0.08,2024-01-22,2024-02-26,White,Wood,12,True,1,5
PROD-04764,APP-JAC-NIK-497,Nike Essential Jacket,Nike,Apparel,Jackets,Summit Suppliers,30.52,69.63,25,0.56,1.17,35.50,34.60,3.40,WH-09,1446,46,2024-02-18,Active,3.51,0.15,2024-02-05,2024-03-07,Navy,Cotton,3,True,1,20
PROD-04765,GRO-PAN-KRA-563,Kraft Ultra Pantry,Kraft,Groceries,Pantry,Prime Logistics,9.12,10.61,0,0.14,0.84,8.90,8.80,15.20,WH-01,375,41,2025-05-05,Active,3.97,0.01,2025-04-29,2025-05-07,Black,Paper Pack,0,True,1,5
PROD-04766,APP-SHO-UND-996,Under Armour Premium Shoe,Under Armour,Apparel,Shoes,Summit Suppliers,76.95,190.62,0,0.60,0.92,32.90,19.50,11.10,WH-01,1358,53,2024-08-01,Active,3.87,0.17,2024-07-27,2024-10-14,Navy,Cotton,3,True,1,5
PROD-04767,ELE-PHO-LG-191,LG Essential Phone,LG,Electronics,Phones,Summit Suppliers,413.82,555.70,0,0.26,0.20,15.10,7.50,0.80,WH-09,940,28,2024-07-30,Active,3.90,0.05,2024-07-12,2024-09-05,Green,Plastic,,True,1,5
PROD-04768,BEA-MAK-MAY-779,Maybelline Deluxe Makeup,Maybelline,Beauty,Makeup,Apex Distributors,14.51,35.21,10,0.59,0.14,4.40,5.30,6.20,WH-08,716,34,2025-08-06,Active,3.60,0.03,2025-07-24,2025-08-14,White,Organic Compounds,,True,1,20
PROD-04769,APP-SHO-UND-350,Under Armour Pro Shoe,Under Armour,Apparel,Shoes,Summit Suppliers,51.90,102.68,0,0.49,0.81,30.60,20.40,11.40,WH-02,1364,47,2025-04-29,Active,3.67,0.21,2025-04-21,2025-08-11,Pink,Leather,0,True,1,20
PROD-04770,HOM-BED-CAL-349,Calphalon Classic Bedding,Calphalon,Home & Kitchen,Bedding,Summit Suppliers,35.29,70.56,0,0.50,2.78,36.00,40.90,12.20,WH-10,497,48,2024-08-16,Active,3.61,0.07,2024-08-02,2024-09-19,Green,Glass,24,True,1,20
PROD-04771,HOM-BED-WAY-131,Wayfair Ultra Bedding,Wayfair,Home & Kitchen,Bedding,Elite Wholesale,46.57,80.61,0,0.42,2.79,43.60,30.00,14.80,WH-02,779,98,2025-07-16,Active,3.91,0.07,2025-07-04,2025-08-16,Red,Fabric,24,True,1,10
PROD-04772,GRO-BEV-KEL-600,Kelloggs Eco Beverage,Kelloggs,Groceries,Beverages,Prime Logistics,1.41,1.77,,0.20,1.22,8.10,12.00,26.70,WH-03,1202,84,2024-03-20,Active,4.88,0.01,2024-03-02,2024-04-06,Grey,Glass Jar,0,True,1,100
PROD-04773,ELE-HEA-SON-604,Sony Smart Headphone,Sony,Electronics,Headphones,Prime Logistics,96.65,116.20,0,0.17,0.40,20.40,15.50,5.30,WH-05,1129,91,2025-08-25,Discontinued,2.48,0.03,2025-08-17,2025-10-29,Navy,Metal,12,False,1,100
PROD-04774,ELE-PHO-LG-205,LG Essential Phone,LG,Electronics,Phones,Prime Logistics,348.65,493.70,0,0.29,0.23,15.30,7.70,0.80,WH-02,804,40,2025-03-21,Active,4.34,0.05,2025-03-14,2025-04-15,Silver,,36,True,1,10
PROD-04775,BEA-SKI-LOR-771,LOreal Pro Skincare,LOreal,Beauty,Skincare,Apex Distributors,4.60,11.75,0,0.61,0.14,4.10,5.70,14.60,WH-05,852,38,2024-05-12,Active,4.42,0.03,2024-04-26,2024-08-07,Grey,Organic Compounds,,True,1,5
PROD-04776,GRO-BEV-KRA-579,Kraft Essential Beverage,Kraft,Groceries,Beverages,Prime Logistics,7.77,9.66,0,0.20,0.54,10.00,9.10,24.50,WH-05,642,82,2024-07-19,Active,4.84,0.01,2024-07-01,2024-10-03,Navy,Tin Can,0,True,1,5
PROD-04777,BEA-MAK-MAY-880,Maybelline Deluxe Makeup,Maybelline,Beauty,Makeup,Apex Distributors,9.88,24.61,,0.60,0.08,4.70,4.60,8.00,WH-07,151,38,2025-05-01,Active,3.60,0.05,2025-04-20,2025-07-07,Blue,Organic Compounds,0,True,1,20
PROD-04778,HOM-FUR-IKE-750,Ikea Classic Furniture,,Home & Kitchen,Furniture,Prime Logistics,325.96,493.97,0,0.34,25.47,116.40,72.30,95.70,WH-03,1283,45,2025-09-11,Active,4.66,0.07,2025-08-27,2025-12-17,White,Wood,12,True,1,100
PROD-04779,GRO-BEV-QUA-268,Quaker Premium Beverage,Quaker,Groceries,Beverages,Apex Distributors,2.24,2.65,0,0.15,1.05,8.90,11.80,22.90,WH-02,1274,75,2025-03-19,Active,4.07,0.01,2025-03-14,2025-08-03,Blue,Glass Jar,0,True,1,10
PROD-04780,APP-SHO-ZAR-226,Zara Signature Shoe,Zara,Apparel,Shoes,Global Trade Corp,26.86,66.51,0,0.60,0.66,31.30,21.20,13.30,WH-09,1023,31,2025-02-13,Active,4.66,0.18,2025-02-01,2025-06-29,Pink,Denim,3,True,1,10
PROD-04781,GRO-BEV-KRA-630,Kraft Signature Beverage,Kraft,Groceries,Beverages,Elite Wholesale,7.51,9.29,0,0.19,1.39,8.10,7.00,23.10,WH-01,1364,30,2024-11-06,Active,4.81,0.02,2024-10-19,2025-01-26,Red,Glass Jar,0,True,1,20
PROD-04782,ELE-LAP-LOG-704,Logitech Pro Laptop,Logitech,Electronics,Laptops,Prime Logistics,1104.03,1374.15,0,0.20,1.79,31.80,20.00,1.70,WH-08,1232,32,2024-06-01,Active,4.06,0.06,2024-05-25,2024-09-11,Red,Metal,12,True,1,10
PROD-04783,HOM-BED-KEU-727,Keurig Signature Bedding,Keurig,Home & Kitchen,Bedding,Prime Logistics,60.23,98.72,0,0.39,1.89,40.50,38.60,6.80,WH-05,725,21,2025-05-28,Active,4.95,0.05,2025-05-09,2025-07-09,Black,Ceramic,12,True,1,5
PROD-04784,BEA-SKI-LOR-697,LOreal Eco Skincare,LOreal,Beauty,Skincare,Elite Wholesale,9.12,21.34,0,0.57,0.25,5.10,5.20,8.20,WH-01,1442,41,2024-10-06,Active,3.78,0.02,2024-09-26,2024-12-22,Black,Organic Compounds,0,True,1,100
PROD-04785,ELE-TV-DEL-221,Dell Deluxe TV,Dell,Electronics,TV,Summit Suppliers,920.65,1156.82,0,0.20,25.12,93.90,68.80,9.70,WH-06,883,66,2024-01-01,Discontinued,1.93,0.04,2023-12-27,2024-02-20,Pink,,,False,1,10
PROD-04786,HOM-COO-DYS-581,Dyson Deluxe Cookware,Dyson,Home & Kitchen,Cookware,Global Trade Corp,25.03,46.55,10,0.46,3.09,39.80,31.30,9.40,WH-10,55,50,2025-05-02,Active,4.49,0.09,2025-04-20,2025-09-15,Grey,Fabric,0,True,1,5
PROD-04787,ELE-TV-HP-191,HP Classic TV,,Electronics,TV,Elite Wholesale,303.17,419.49,0,0.28,22.22,124.80,76.20,9.20,WH-01,1275,20,2024-12-04,Active,4.12,0.04,2024-11-26,2024-12-10,Grey,Plastic,12,True,1,100
PROD-04788,GRO-PAN-GEN-508,General Mills Classic Pantry,General Mills,Groceries,Pantry,Global Trade Corp,9.53,11.26,5,0.15,1.42,11.60,13.20,12.80,WH-02,246,61,2025-07-19,Active,4.21,0.02,2025-07-08,2025-09-05,Blue,Tin Can,0,True,1,20
PROD-04789,APP-JAC-UND-797,Under Armour Classic Jacket,Under Armour,Apparel,Jackets,Apex Distributors,114.06,254.53,0,0.55,1.47,40.10,38.00,5.40,WH-03,903,88,2024-09-30,Active,4.72,0.12,2024-09-23,2024-11-18,Red,Denim,3,True,1,5
PROD-04790,HOM-APP-DYS-173,Dyson Premium Appliance,,Home & Kitchen,Appliances,Global Trade Corp,314.20,524.83,0,0.40,6.99,43.20,37.50,35.20,WH-03,904,66,2025-01-31,Active,4.70,0.09,2025-01-12,2025-04-18,Silver,Ceramic,12,True,1,100
PROD-04791,HOM-FUR-CUI-338,Cuisinart Deluxe Furniture,Cuisinart,Home & Kitchen,Furniture,Global Trade Corp,232.65,462.69,0,0.50,21.05,106.60,43.40,60.90,WH-01,1461,73,2024-01-16,Active,4.01,0.08,2024-01-06,2024-06-11,Silver,Fabric,12,True,1,20
PROD-04792,APP-JAC-LEV-645,Levis Smart Jacket,Levis,Apparel,Jackets,Summit Suppliers,85.85,210.74,10,0.59,1.20,36.20,36.60,4.20,WH-07,251,31,2025-05-30,Active,4.26,0.12,2025-05-16,2025-07-04,Pink,,0,True,1,100
PROD-04793,ELE-TV-SAM-575,Samsung Classic TV,Samsung,Electronics,TV,Apex Distributors,443.82,598.82,,0.26,10.31,131.60,75.20,5.50,WH-09,1375,38,2025-09-21,Active,4.22,0.06,2025-09-06,2025-10-12,Pink,Metal,24,True,1,5
PROD-04794,BEA-HAI-CLI-974,Clinique Smart Haircare,,Beauty,Haircare,Elite Wholesale,11.99,25.43,0,0.53,0.50,8.20,8.80,15.20,WH-09,566,74,2024-06-21,Active,4.99,0.03,2024-06-09,2024-08-16,,Organic Compounds,0,True,1,5
PROD-04795,APP-SHI-NIK-194,Nike Smart Shirt,Nike,Apparel,Shirts,Prime Logistics,10.10,20.24,0,0.50,0.20,34.70,27.30,2.40,WH-08,1468,98,2024-12-19,Out of Stock,4.51,0.16,2024-12-09,2024-12-28,Beige,Cotton,0,False,1,10
PROD-04796,ELE-LAP-SON-583,Sony Ultra Laptop,Sony,Electronics,Laptops,Global Trade Corp,868.09,1217.21,0,0.29,1.53,36.50,23.90,2.10,WH-04,158,37,2025-11-25,Active,4.46,0.04,2025-11-19,2026-02-17,Beige,Plastic,24,True,1,20
PROD-04797,GRO-PAN-QUA-274,Quaker Pro Pantry,,Groceries,Pantry,Elite Wholesale,9.56,11.23,25,0.15,1.47,8.80,13.90,13.00,WH-04,86,53,2024-05-16,Active,4.12,0.01,2024-05-04,2024-06-28,Blue,Tin Can,0,True,1,20
PROD-04798,GRO-BEV-KRA-664,Kraft Ultra Beverage,Kraft,Groceries,Beverages,Summit Suppliers,4.98,6.32,0,0.21,1.51,6.00,10.70,24.60,WH-08,437,49,2024-04-03,Active,4.18,0.01,2024-03-29,2024-07-07,Black,Paper Pack,,True,1,10
PROD-04799,ELE-PHO-DEL-286,Dell Classic Phone,Dell,Electronics,Phones,Apex Distributors,335.90,441.48,5,0.24,0.24,14.70,7.30,0.90,WH-07,337,57,2025-09-02,Active,4.12,0.04,2025-08-16,2025-12-28,Red,,,True,1,100
PROD-04800,ELE-HEA-HP-147,HP Premium Headphone,,Electronics,Headphones,Prime Logistics,88.64,119.67,0,0.26,0.10,20.60,15.10,6.60,WH-07,154,51,2024-05-23,Active,4.96,0.03,2024-05-08,2024-09-27,Black,Metal,12,True,1,5
PROD-04801,HOM-BED-KEU-979,Keurig Smart Bedding,Keurig,Home & Kitchen,Bedding,Summit Suppliers,51.72,88.49,25,0.42,1.20,35.20,42.00,7.70,WH-01,1413,71,2024-07-22,Active,3.75,0.07,2024-07-13,2024-12-03,Black,Metal,12,True,1,100
PROD-04802,APP-JAC-UND-425,Under Armour Signature Jacket,Under Armour,Apparel,Jackets,Global Trade Corp,113.63,213.92,10,0.47,0.94,42.40,32.30,4.60,WH-09,779,33,2024-06-03,Active,3.90,0.20,2024-05-17,2024-10-27,Green,Leather,3,True,1,5
PROD-04803,APP-SHO-NIK-351,Nike Eco Shoe,Nike,Apparel,Shoes,Global Trade Corp,70.06,174.40,,0.60,0.99,32.10,21.80,13.30,WH-06,185,46,2024-09-17,Out of Stock,4.68,0.22,2024-08-29,2024-10-28,Red,Leather,0,False,1,5
PROD-04804,ELE-HEA-BOS-186,Bose Ultra Headphone,Bose,Electronics,Headphones,Elite Wholesale,47.90,65.00,20,0.26,0.32,19.80,17.30,8.80,WH-06,128,56,2025-03-29,Active,4.32,0.05,2025-03-09,2025-04-08,Black,Plastic,12,True,1,20
PROD-04805,HOM-BED-SHA-414,Shark Premium Bedding,Shark,Home & Kitchen,Bedding,Summit Suppliers,35.41,53.27,0,0.34,3.00,41.50,33.80,12.00,WH-08,1345,22,2024-09-07,Out of Stock,4.27,0.09,2024-08-31,2024-09-15,Beige,Metal,0,False,1,5
